period,vintage,value,label,preliminary
2025Q2,2026-09-22,93123.0,,
2025Q3,2026-09-22,88009.0,,
2025Q4,2026-09-22,97862.66666666667,,
2026Q1,2026-09-22,101899.66666666667,,
