period,vintage,value,label,preliminary
2026-09-21T05,2026-09-21,49.0,,
2026-09-21T06,2026-09-21,49.0,,
2026-09-21T12,2026-09-21,49.0,,
2026-09-21T15,2026-09-21,50.0,,
2026-09-21T16,2026-09-21,51.0,,
2026-09-21T19,2026-09-21,49.0,,
2026-09-21T21,2026-09-21,49.0,,
2026-09-21T23,2026-09-21,49.0,,
2026-09-22T05,2026-09-22,47.0,,
2026-09-22T11,2026-09-22,47.0,,
2026-09-22T14,2026-09-22,48.0,,
